ImpersonationLevel,ElevatedToken,SidHistory,CryptoAlgorithms,TestSigning,ClientProcessId,PrimaryGroupId,Workstation,TargetUserName,OldUacValue,ProcessId,LogonGuid,FlightSigning,UserPrincipalName,LoadOptions,KeyType,Timestamp,TargetDomainName,DataDescription,IpPort,PrivilegeList,PuaPolicyId,DeviceDescription,UserParameters,VsmLaunchType,RemoteEventLogging,TargetOutboundUserName,TargetName,PackageSid,ClassId,RemoteCredentialGuard,ScriptPath,TargetSid,HypervisorDebug,LocationInformation,ReturnCode,KeyLength,Identity,TargetInfo,CallerProcessId,RecordNumber,TransmittedServices,PuaCount,ReadOperation,ProviderName,HypervisorLaunchType,HomePath,AccountExpires,SubjectUserName,SamAccountName,EventID,TargetProcessName,DisabledPrivilegeList,EnabledPrivilegeList,MasterKeyId,UserAccountControl,PackageName,Dummy,ParentProcessName,PasswordLastSet,DeviceId,ProfilePath,HomeDirectory,TokenElevationType,VendorIds,ProcessCreationTime,ClientCreationTime,DisableIntegrityChecks,CallerProcessName,TargetUserSid,VirtualAccount,IpAddress,MemberName,Status,CompatibleIds,LogonHours,Schema,TargetLogonGuid,MandatoryLabel,Type,LogonProcessName,Resource,SubjectLogonId,TargetProcessId,AdvancedOptions,RestrictedAdminMode,HypervisorLoadOptions,FailureReason,TargetLogonId,TargetServerName,UserWorkstations,AuthenticationPackageName,AllowedToDelegateTo,Flags,TargetOutboundDomainName,LmPackageName,KernelDebug,KeyFilePath,SubjectUserSid,ConfigAccessPolicy,AlgorithmName,MemberSid,WorkstationName,NewProcessId,CommandLine,NewProcessName,DisplayName,CountOfCredentialsReturned,KeyName,SubStatus,SubjectDomainName,SchemaFriendlyName,ProcessName,LogonType,ProtectedDataFlags,TargetLinkedLogonId,ClassName,NewUacValue,Operation
,,,,,,,,,,0x00000000000021a4,,,,,,2026-04-20 18:19:10.104530+00:00,,,,,,,,,,,,,,,,,,,,,,,,4197,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\RuntimeBroker.exe,,,,,,
,,,,,,,,-,,0x0000000000001cd8,,,,,,2026-04-20 18:19:11.290247+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4198,,,,,,,,system44,,4688,,,,,,,,C:\Windows\System32\cmd.exe,,,,,%%1938,,,,,,S-1-0-0,,,,,,,,,S-1-16-8192,,,,0x000000000029203f,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1002,,,,,0x00000000000011e4,net  user globala a /add,C:\Windows\System32\net.exe,,,,,DESKTOP-A3EGFSV,,,,,,,,
,,,,,,,,-,,0x00000000000011e4,,,,,,2026-04-20 18:19:11.301954+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4199,,,,,,,,system44,,4688,,,,,,,,C:\Windows\System32\net.exe,,,,,%%1938,,,,,,S-1-0-0,,,,,,,,,S-1-16-8192,,,,0x000000000029203f,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1002,,,,,0x0000000000000448,C:\WINDOWS\system32\net1  user globala a /add,C:\Windows\System32\net1.exe,,,,,DESKTOP-A3EGFSV,,,,,,,,
,,,,,,,,,,0x0000000000000448,,,,,,2026-04-20 18:19:11.318298+00:00,,,,,,,,,,,,,,,,,,,,,,,,4200,,,,,,,,system44,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000002,,,,,,,,,0x000000000029203f,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1002,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\net1.exe,,,,,,
,,,,,,,,,,0x00000000000011e4,,,,,,2026-04-20 18:19:11.319695+00:00,,,,,,,,,,,,,,,,,,,,,,,,4201,,,,,,,,system44,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000002,,,,,,,,,0x000000000029203f,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1002,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\net.exe,,,,,,
,,,,,,,,,,0x00000000000016d8,,,,,,2026-04-20 18:19:21.633875+00:00,,,,,,,,,,,,,,,,,,,,,,,,4202,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e4,,,,,,,,,,,,,,,,S-1-5-20,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wbem\WmiPrvSE.exe,,,,,,
,,,,,,,,,,0x00000000000008dc,,,,,,2026-04-20 18:19:22.015888+00:00,,,,,,,,,,,,,,,,,,,,,,,,4203,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000001,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\backgroundTaskHost.exe,,,,,,
,,,,,,,,,,0x00000000000024c4,,,,,,2026-04-20 18:19:22.063562+00:00,,,,,,,,,,,,,,,,,,,,,,,,4204,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000001,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\backgroundTaskHost.exe,,,,,,
,,,,,,,,,,0x0000000000001b34,,,,,,2026-04-20 18:19:23.594715+00:00,,,,,,,,,,,,,,,,,,,,,,,,4205,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000001,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\backgroundTaskHost.exe,,,,,,
,,,,,,,,,,0x0000000000002588,,,,,,2026-04-20 18:19:23.609287+00:00,,,,,,,,,,,,,,,,,,,,,,,,4206,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Program Files\WindowsApps\Microsoft.DesktopAppInstaller_1.26.509.0_x64__8wekyb3d8bbwe\WindowsPackageManagerServer.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000380,,,,,,2026-04-20 18:19:23.615358+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4207,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeRestorePrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000000380,,,,,,2026-04-20 18:19:23.615370+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4208,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeBackupPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\svchost.exe,,,,,,
,,,,,,,,-,,0x00000000000010d4,,,,,,2026-04-20 18:19:30.505110+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4209,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\svchost.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000002510,"""C:\WINDOWS\uus\packages\preview\AMD64\wuaucltcore.exe"" /DeploymentHandlerFullPath \\?\C:\Windows\UUS\Packages\Preview\AMD64\UpdateDeploy.dll /ClassId 6c17ffab-b43c-4a33-a7be-bcc24d5e8e0e /RunHandlerComServer",C:\Windows\UUS\Packages\Preview\amd64\wuaucltcore.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x0000000000002510,,,,,,2026-04-20 18:19:30.794920+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4210,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\UUS\Packages\Preview\amd64\wuaucltcore.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x00000000000009a0,"""C:\WINDOWS\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe"" ",C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,pizza,,0x0000000000000380,,,,,,2026-04-20 18:19:31.130602+00:00,DESKTOP-A3EGFSV,,,,,,,,,,,,,,,,,,,,,,,4211,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\svchost.exe,,,,,%%1938,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,S-1-16-4096,,,,0x00000000000003e7,,,,,,0x0000000000148dab,,,,,,,,,,S-1-5-18,,,,,0x0000000000002730,"""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",C:\Windows\System32\backgroundTaskHost.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,,,0x0000000000002730,,,,,,2026-04-20 18:19:31.685501+00:00,,,,,,,,,,,,,,,,,,,,,,,,4212,,,,,,,,pizza,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000001,,,,,,,,,0x0000000000148dab,,,,,,,,,,,,,,,,S-1-5-21-659606535-1042573559-2797446579-1001,,,,,,,,,,,,DESKTOP-A3EGFSV,,C:\Windows\System32\backgroundTaskHost.exe,,,,,,
,,,,,,,,-,,0x00000000000009a0,,,,,,2026-04-20 18:19:33.689844+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4213,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000001bd4,C:\WINDOWS\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpSigStub.exe /stub 1.1.26030.3011 /payload 4.18.26030.3011 /program C:\WINDOWS\SoftwareDistribution\Download\Install\UpdatePlatform.amd64fre.exe,C:\Windows\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpSigStub.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x0000000000001bd4,,,,,,2026-04-20 18:19:34.756090+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4214,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpSigStub.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x00000000000015b0,C:\WINDOWS\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpRecovery.exe,C:\Windows\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpRecovery.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,,,0x00000000000015b0,,,,,,2026-04-20 18:19:34.777039+00:00,,,,,,,,,,,,,,,,,,,,,,,,4215,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x80501109,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\SystemTemp\077AD621-EB68-41C1-A06D-B57D2B5E1088\MpRecovery.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:36.014538+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4216,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,,,0x00000000000012a4,,,,,,2026-04-20 18:19:36.026613+00:00,,,,,,,,,,,,,,,,,,,,,,,,4217,,,,,,,,LOCAL SERVICE,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e5,,,,,,,,,,,,,,,,S-1-5-19,,,,,,,,,,,,NT AUTHORITY,,C:\Program Files\Windows Defender\NisSrv.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:36.038198+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4218,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.269751+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4219,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.292439+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4220,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.295345+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4221,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeBackupPrivilege
			SeRestorePrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.295486+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4222,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeBackupPrivilege
			SeRestorePrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,-,,0x0000000000000c60,,,,,,2026-04-20 18:19:37.301302+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4223,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Program Files\Windows Defender\MsMpEng.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000001b3c,"""C:\Program Files\Windows Defender\MpCmdRun.exe"" -RestartService",C:\Program Files\Windows Defender\MpCmdRun.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x0000000000001b3c,,,,,,2026-04-20 18:19:37.310144+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4224,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Program Files\Windows Defender\MpCmdRun.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000001470,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\conhost.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.709570+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4225,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
,,,,,,,,,,0x0000000000000c60,,,,,,2026-04-20 18:19:37.717373+00:00,,,,,,,,,,,,,,,,,,,,,,,,4226,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.731335+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4227,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,SeLoadDriverPrivilege,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,,,,,,
%%1833,%%1842,,,,,,,SYSTEM,,0x00000000000002f0,{00000000-0000-0000-0000-000000000000},,,,,2026-04-20 18:19:37.773203+00:00,NT AUTHORITY,,-,,,,,,,-,,,,-,,,,,,0,,,,4228,-,,,,,,,DESKTOP-A3EGFSV$,,4624,,,,,,,,,,,,,,,,,,,S-1-5-18,%%1843,-,,,,,,,,,Advapi  ,,0x00000000000003e7,,,-,,,0x00000000000003e7,,,Negotiate,,,-,-,,,S-1-5-18,,,,-,,,,,,,,WORKGROUP,,C:\Windows\System32\services.exe,5,,0x0000000000000000,,,
,,,,,,,,,,,,,,,,2026-04-20 18:19:37.773209+00:00,,,,"SeAssignPrimaryTokenPrivilege
			SeTcbPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeDebugPrivilege
			SeAuditPrivilege
			SeSystemEnvironmentPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege",,,,,,,,,,,,,,,,,,,,4229,,,,,,,,SYSTEM,,4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,NT AUTHORITY,,,,,,,,
,,,,,,,,-,,0x00000000000002f0,,,,,,2026-04-20 18:19:37.775114+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4230,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\services.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000001334,"""C:\Program Files\Windows Defender\MsMpEng.exe""",C:\Program Files\Windows Defender\MsMpEng.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x0000000000001334,,,,,,2026-04-20 18:19:37.887362+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4231,,,,,,,,DESKTOP-A3EGFSV$,,4703,,-,"SeAssignPrimaryTokenPrivilege
			SeIncreaseQuotaPrivilege
			SeSecurityPrivilege
			SeTakeOwnershipPrivilege
			SeLoadDriverPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeShutdownPrivilege
			SeSystemEnvironmentPrivilege",,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Program Files\Windows Defender\MsMpEng.exe,,,,,,
,,,,,,,,-,,0x0000000000001334,,,,,,2026-04-20 18:19:39.067682+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4232,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Program Files\Windows Defender\MsMpEng.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x00000000000008e0,"C:\WINDOWS\system32\wevtutil.exe uninstall-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man""",C:\Windows\System32\wevtutil.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x00000000000008e0,,,,,,2026-04-20 18:19:39.077023+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4233,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x0000000000001bcc,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\conhost.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000008e0,,,,,,2026-04-20 18:19:39.209030+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4234,,,,,,,,DESKTOP-A3EGFSV$,,4703,,SeBackupPrivilege,-,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000008e0,,,,,,2026-04-20 18:19:39.209034+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4235,,,,,,,,DESKTOP-A3EGFSV$,,4703,,SeSecurityPrivilege,-,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
,,,,,,,,,,0x00000000000008e0,,,,,,2026-04-20 18:19:39.209719+00:00,,,,,,,,,,,,,,,,,,,,,,,,4236,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
,,,,,,,,,,0x0000000000001bcc,,,,,,2026-04-20 18:19:39.211321+00:00,,,,,,,,,,,,,,,,,,,,,,,,4237,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\conhost.exe,,,,,,
,,,,,,,,-,,0x0000000000001334,,,,,,2026-04-20 18:19:39.211393+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4238,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Program Files\Windows Defender\MsMpEng.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x00000000000008a0,"C:\WINDOWS\system32\wevtutil.exe install-manifest ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Microsoft-Antimalware-AMFilter.man"" ""/resourceFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/messageFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys"" ""/parameterFilePath:C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.26030.3011-0\Drivers\WdFilter.sys""",C:\Windows\System32\wevtutil.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,-,,0x00000000000008a0,,,,,,2026-04-20 18:19:39.214533+00:00,-,,,,,,,,,,,,,,,,,,,,,,,4239,,,,,,,,DESKTOP-A3EGFSV$,,4688,,,,,,,,C:\Windows\System32\wevtutil.exe,,,,,%%1936,,,,,,S-1-0-0,,,,,,,,,S-1-16-16384,,,,0x00000000000003e7,,,,,,0x0000000000000000,,,,,,,,,,S-1-5-18,,,,,0x000000000000055c,\??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\conhost.exe,,,,,WORKGROUP,,,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000008a0,,,,,,2026-04-20 18:19:39.285498+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4240,,,,,,,,DESKTOP-A3EGFSV$,,4703,,SeBackupPrivilege,-,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
,,,,,,,,DESKTOP-A3EGFSV$,,0x00000000000008a0,,,,,,2026-04-20 18:19:39.285503+00:00,WORKGROUP,,,,,,,,,,,,,,,,,,,,,,,4241,,,,,,,,DESKTOP-A3EGFSV$,,4703,,SeSecurityPrivilege,-,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,,0x00000000000003e7,,,,,,0x00000000000003e7,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
,,,,,,,,,,0x00000000000008a0,,,,,,2026-04-20 18:19:39.286434+00:00,,,,,,,,,,,,,,,,,,,,,,,,4242,,,,,,,,DESKTOP-A3EGFSV$,,4689,,,,,,,,,,,,,,,,,,,,,,,0x00000000,,,,,,,,,0x00000000000003e7,,,,,,,,,,,,,,,,S-1-5-18,,,,,,,,,,,,WORKGROUP,,C:\Windows\System32\wevtutil.exe,,,,,,
